fund,fund_code,fund_name,snapshot_date,instrument,currency,weight,source_url,raw_file,raw_sha256,captured_at_utc
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,VERTIV HOLDINGS,USD,3.4,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,QUANTA SERVICES,USD,3.0,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,CREDO TECHNOLOGY GROUP HOLDI,USD,2.75,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,GRAHAM CORP,USD,2.66,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,CAMECO CORP,USD,2.09,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,GE VERNOVA LLC,USD,2.09,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,NLIGHT INC,USD,2.03,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,META PLATFORMS-A,USD,2.0,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,ELBIT SYSTEMS,USD,1.87,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,NEBIUS GROUP NV,USD,1.83,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,GENERAL ELECTRIC,USD,1.77,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,ALLEGHENY TECH,USD,1.63,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,CARPENTER TECH,USD,1.62,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,Howmet Aerospace Inc,USD,1.56,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,INTERACTIVE BROK,USD,1.21,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,APPLOVIN CO-CL A,USD,1.19,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,KARMAN HOLDINGS INC,USD,1.1,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,ROBINHOOD MARK-A,USD,0.88,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,BWX TECHNOLOGIES,USD,0.85,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,KRATOS DEFENSE &,USD,0.6,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,KRAKEN ROBOTICS INC,USD,0.53,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-11,INAV - ZAR.CASH,ZAR,0.5,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260511.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260511.csv,a4517efaf467465ea18d59bb8128d34c408fe3bc07b1ac52b47e69898010744d,2026-05-11T08:36:45Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,LUMENTUM HOL,USD,10.7,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,COMFORT SYSTEMS,USD,7.06,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,BLOOM ENERGY C-A,USD,5.85,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,COHERENT CORP,USD,5.64,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,INAV - USD.CASH,USD,5.5,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,NVIDIA CORP,USD,5.43,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,FORMFACTOR INC,USD,5.43,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,CIENA CORP,USD,5.41,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,ARGAN INC,USD,4.46,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,MICRON TECH,USD,4.37,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,VERTIV HOLDINGS,USD,3.49,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,ADV ENERGY INDS,USD,3.33,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,QUANTA SERVICES,USD,2.99,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,CREDO TECHNOLOGY GROUP HOLDI,USD,2.91,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,GRAHAM CORP,USD,2.53,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,NLIGHT INC,USD,2.22,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,CAMECO CORP,USD,2.05,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,GE VERNOVA LLC,USD,2.04,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,META PLATFORMS-A,USD,1.86,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,NEBIUS GROUP NV,USD,1.82,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,ELBIT SYSTEMS,USD,1.8,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,GENERAL ELECTRIC,USD,1.7,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,ALLEGHENY TECH,USD,1.58,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,CARPENTER TECH,USD,1.54,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,Howmet Aerospace Inc,USD,1.49,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,INTERACTIVE BROK,USD,1.16,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,APPLOVIN CO-CL A,USD,1.16,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,KARMAN HOLDINGS INC,USD,1.01,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,ROBINHOOD MARK-A,USD,0.88,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,BWX TECHNOLOGIES,USD,0.83,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,KRATOS DEFENSE &,USD,0.56,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,KRAKEN ROBOTICS INC,USD,0.5,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-12,INAV - ZAR.CASH,ZAR,0.47,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260512.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260512.csv,c5dd69dd3bf3c544d1d5fe706efbf32f0690749913f2c80e6c389e384096975b,2026-05-12T07:43:29Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,LUMENTUM HOL,USD,10.3,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,COMFORT SYSTEMS,USD,7.16,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,BLOOM ENERGY C-A,USD,5.92,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,COHERENT CORP,USD,5.68,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,INAV - USD.CASH,USD,5.62,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,NVIDIA CORP,USD,5.58,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,CIENA CORP,USD,5.5,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,FORMFACTOR INC,USD,4.84,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,ARGAN INC,USD,4.54,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,MICRON TECH,USD,4.31,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,VERTIV HOLDINGS,USD,3.57,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,ADV ENERGY INDS,USD,3.26,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,QUANTA SERVICES,USD,2.99,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,CREDO TECHNOLOGY GROUP HOLDI,USD,2.81,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,GRAHAM CORP,USD,2.61,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
easyge,EASYGE,EasyETFs Global Equity Actively Managed ETF,2026-05-13,NLIGHT INC,USD,2.24,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYGE_PCF_ZAR_20260513.csv,data/raw/easyge/EASYGE_PCF_ZAR_20260513.csv,dc066dc6e8f2932feee698ed0783387bd81c542a215eaaaf79e33660f0977baa,2026-05-13T11:37:32Z
